3;2;2020;0;0;Dominican_Republic;2
2;2;2020;0;0;Dominican_Republic;2
1;2;2020;0;0;Dominican_Republic;2
31;1;2020;0;0;Dominican_Republic;2
30;1;2020;0;0;Dominican_Republic;2
29;1;2020;0;0;Dominican_Republic;2
28;1;2020;0;0;Dominican_Republic;2
27;1;2020;0;0;Dominican_Republic;2
26;1;2020;0;0;Dominican_Republic;2
25;1;2020;0;0;Dominican_Republic;2
24;1;2020;0;0;Dominican_Republic;2
23;1;2020;0;0;Dominican_Republic;2
22;1;2020;0;0;Dominican_Republic;2
21;1;2020;0;0;Dominican_Republic;2
20;1;2020;0;0;Dominican_Republic;2
19;1;2020;0;0;Dominican_Republic;2
18;1;2020;0;0;Dominican_Republic;2
17;1;2020;0;0;Dominican_Republic;2
16;1;2020;0;0;Dominican_Republic;2
15;1;2020;0;0;Dominican_Republic;2
14;1;2020;0;0;Dominican_Republic;2
13;1;2020;0;0;Dominican_Republic;2
12;1;2020;0;0;Dominican_Republic;2
11;1;2020;0;0;Dominican_Republic;2
10;1;2020;0;0;Dominican_Republic;2
9;1;2020;0;0;Dominican_Republic;2
8;1;2020;0;0;Dominican_Republic;2
7;1;2020;0;0;Dominican_Republic;2
6;1;2020;0;0;Dominican_Republic;2
5;1;2020;0;0;Dominican_Republic;2
4;1;2020;0;0;Dominican_Republic;2
3;1;2020;0;0;Dominican_Republic;2
2;1;2020;0;0;Dominican_Republic;2
1;1;2020;0;0;Dominican_Republic;2
31;12;2019;0;0;Dominican_Republic;2
6;12;2020;909;60;Ecuador;2
5;12;2020;598;84;Ecuador;2
4;12;2020;1008;50;Ecuador;2
3;12;2020;1203;61;Ecuador;2
2;12;2020;988;40;Ecuador;2
1;12;2020;568;38;Ecuador;2
30;11;2020;1208;52;Ecuador;2
29;11;2020;1375;13;Ecuador;2
28;11;2020;1396;42;Ecuador;2
27;11;2020;908;28;Ecuador;2
26;11;2020;794;24;Ecuador;2
25;11;2020;492;39;Ecuador;2
24;11;2020;301;24;Ecuador;2
23;11;2020;767;62;Ecuador;2
22;11;2020;1036;44;Ecuador;2
21;11;2020;594;22;Ecuador;2
20;11;2020;996;21;Ecuador;2
19;11;2020;1146;27;Ecuador;2
18;11;2020;428;9;Ecuador;2
17;11;2020;381;8;Ecuador;2
16;11;2020;668;11;Ecuador;2
15;11;2020;953;20;Ecuador;2
14;11;2020;1161;31;Ecuador;2
13;11;2020;883;26;Ecuador;2
12;11;2020;919;71;Ecuador;2
11;11;2020;442;10;Ecuador;2
10;11;2020;362;9;Ecuador;2
9;11;2020;1421;15;Ecuador;2
8;11;2020;978;54;Ecuador;2
7;11;2020;725;31;Ecuador;2
6;11;2020;350;26;Ecuador;2
5;11;2020;1323;6;Ecuador;2
4;11;2020;548;6;Ecuador;2
3;11;2020;368;8;Ecuador;2
2;11;2020;1002;14;Ecuador;2
1;11;2020;1045;38;Ecuador;2
31;10;2020;845;10;Ecuador;2
30;10;2020;1394;14;Ecuador;2
29;10;2020;1716;20;Ecuador;2
28;10;2020;1014;15;Ecuador;2
27;10;2020;543;20;Ecuador;2
26;10;2020;2021;11;Ecuador;2
25;10;2020;1344;14;Ecuador;2
24;10;2020;1819;28;Ecuador;2
23;10;2020;826;47;Ecuador;2
22;10;2020;1510;49;Ecuador;2
21;10;2020;692;9;Ecuador;2
20;10;2020;134;8;Ecuador;2
19;10;2020;867;12;Ecuador;2
18;10;2020;763;18;Ecuador;2
17;10;2020;1299;51;Ecuador;2
16;10;2020;1277;42;Ecuador;2
15;10;2020;912;29;Ecuador;2
14;10;2020;856;17;Ecuador;2
13;10;2020;282;27;Ecuador;2
12;10;2020;205;3;Ecuador;2
11;10;2020;980;13;Ecuador;2
10;10;2020;803;34;Ecuador;2
9;10;2020;1514;398;Ecuador;2
8;10;2020;1475;41;Ecuador;2
7;10;2020;717;21;Ecuador;2
6;10;2020;305;34;Ecuador;2
5;10;2020;683;50;Ecuador;2
4;10;2020;817;102;Ecuador;2
3;10;2020;950;62;Ecuador;2
2;10;2020;1537;78;Ecuador;2
1;10;2020;1298;43;Ecuador;2
30;9;2020;784;32;Ecuador;2
29;9;2020;218;1;Ecuador;2
28;9;2020;766;6;Ecuador;2
27;9;2020;1506;37;Ecuador;2
26;9;2020;1329;23;Ecuador;2
25;9;2020;1254;42;Ecuador;2
24;9;2020;2249;45;Ecuador;2
23;9;2020;932;31;Ecuador;2
22;9;2020;292;5;Ecuador;2
21;9;2020;799;6;Ecuador;2
20;9;2020;1491;40;Ecuador;2
19;9;2020;1872;15;Ecuador;2
18;9;2020;732;33;Ecuador;2
17;9;2020;1972;33;Ecuador;2
16;9;2020;642;41;Ecuador;2
15;9;2020;317;19;Ecuador;2
14;9;2020;2143;39;Ecuador;2
13;9;2020;1719;28;Ecuador;2
12;9;2020;1526;87;Ecuador;2
11;9;2020;1040;48;Ecuador;2
10;9;2020;1409;74;Ecuador;2
9;9;2020;665;51;Ecuador;2
8;9;2020;308;52;Ecuador;2
7;9;2020;-8261;3800;Ecuador;2
6;9;2020;870;50;Ecuador;2
5;9;2020;815;26;Ecuador;2
4;9;2020;903;29;Ecuador;2
3;9;2020;1148;48;Ecuador;2
2;9;2020;542;15;Ecuador;2
1;9;2020;119;1;Ecuador;2
31;8;2020;742;18;Ecuador;2
30;8;2020;765;33;Ecuador;2
29;8;2020;922;33;Ecuador;2
28;8;2020;670;61;Ecuador;2
27;8;2020;1519;42;Ecuador;2
26;8;2020;741;46;Ecuador;2
25;8;2020;520;12;Ecuador;2
24;8;2020;680;33;Ecuador;2
23;8;2020;608;29;Ecuador;2
22;8;2020;973;48;Ecuador;2
21;8;2020;1033;54;Ecuador;2
20;8;2020;1534;41;Ecuador;2
19;8;2020;1190;22;Ecuador;2
18;8;2020;209;13;Ecuador;2
17;8;2020;854;5;Ecuador;2
16;8;2020;1279;35;Ecuador;2
15;8;2020;1066;20;Ecuador;2
14;8;2020;1233;26;Ecuador;2
13;8;2020;1547;33;Ecuador;2
12;8;2020;862;19;Ecuador;2
11;8;2020;242;10;Ecuador;2
10;8;2020;887;6;Ecuador;2
9;8;2020;1603;19;Ecuador;2
8;8;2020;1432;10;Ecuador;2
7;8;2020;1671;40;Ecuador;2
6;8;2020;903;39;Ecuador;2
5;8;2020;922;41;Ecuador;2
4;8;2020;517;17;Ecuador;2
3;8;2020;292;14;Ecuador;2
2;8;2020;877;34;Ecuador;2
1;8;2020;985;45;Ecuador;2
31;7;2020;1177;34;Ecuador;2
30;7;2020;914;39;Ecuador;2
29;7;2020;1118;52;Ecuador;2
28;7;2020;467;17;Ecuador;2
27;7;2020;658;8;Ecuador;2
26;7;2020;987;39;Ecuador;2
25;7;2020;901;29;Ecuador;2
24;7;2020;891;21;Ecuador;2
23;7;2020;1040;52;Ecuador;2
22;7;2020;1597;48;Ecuador;2
21;7;2020;607;5;Ecuador;2
20;7;2020;631;31;Ecuador;2
19;7;2020;938;32;Ecuador;2
18;7;2020;1079;43;Ecuador;2
17;7;2020;1036;49;Ecuador;2
16;7;2020;759;28;Ecuador;2
15;7;2020;1111;67;Ecuador;2
14;7;2020;589;16;Ecuador;2
13;7;2020;661;16;Ecuador;2
12;7;2020;1408;48;Ecuador;2
11;7;2020;783;44;Ecuador;2
10;7;2020;797;39;Ecuador;2
9;7;2020;976;27;Ecuador;2
8;7;2020;865;52;Ecuador;2
7;7;2020;422;40;Ecuador;2
6;7;2020;423;12;Ecuador;2
5;7;2020;878;69;Ecuador;2
4;7;2020;1189;61;Ecuador;2
3;7;2020;1211;63;Ecuador;2
2;7;2020;1825;49;Ecuador;2
1;7;2020;767;25;Ecuador;2
30;6;2020;410;73;Ecuador;2
29;6;2020;681;5;Ecuador;2
28;6;2020;718;18;Ecuador;2
27;6;2020;700;63;Ecuador;2
26;6;2020;822;34;Ecuador;2
25;6;2020;691;35;Ecuador;2
24;6;2020;1003;51;Ecuador;2
23;6;2020;0;0;Ecuador;2
22;6;2020;457;24;Ecuador;2
21;6;2020;452;43;Ecuador;2
20;6;2020;634;69;Ecuador;2
19;6;2020;607;80;Ecuador;2
18;6;2020;547;37;Ecuador;2
17;6;2020;621;41;Ecuador;2
16;6;2020;571;33;Ecuador;2
15;6;2020;395;22;Ecuador;2
14;6;2020;578;46;Ecuador;2
13;6;2020;1338;108;Ecuador;2
12;6;2020;0;0;Ecuador;2
11;6;2020;523;30;Ecuador;2
10;6;2020;539;48;Ecuador;2
9;6;2020;258;21;Ecuador;2
8;6;2020;392;13;Ecuador;2
7;6;2020;1153;74;Ecuador;2
6;6;2020;609;48;Ecuador;2
5;6;2020;0;0;Ecuador;2
4;6;2020;552;48;Ecuador;2
3;6;2020;420;44;Ecuador;2
2;6;2020;896;36;Ecuador;2
1;6;2020;527;24;Ecuador;2
31;5;2020;0;0;Ecuador;2
30;5;2020;100;21;Ecuador;2
29;5;2020;368;38;Ecuador;2
28;5;2020;748;72;Ecuador;2
27;5;2020;0;0;Ecuador;2
26;5;2020;599;95;Ecuador;2
25;5;2020;498;12;Ecuador;2
24;5;2020;430;40;Ecuador;2
23;5;2020;522;117;Ecuador;2
22;5;2020;452;51;Ecuador;2
21;5;2020;703;49;Ecuador;2
20;5;2020;569;40;Ecuador;2
19;5;2020;400;63;Ecuador;2
18;5;2020;419;48;Ecuador;2
17;5;2020;1296;94;Ecuador;2
16;5;2020;965;256;Ecuador;2
15;5;2020;16;4;Ecuador;2
14;5;2020;67;7;Ecuador;2
13;5;2020;910;182;Ecuador;2
12;5;2020;-50;18;Ecuador;2
11;5;2020;488;410;Ecuador;2
10;5;2020;253;13;Ecuador;2
9;5;2020;-1480;50;Ecuador;2
8;5;2020;878;36;Ecuador;2
7;5;2020;-2461;49;Ecuador;2
6;5;2020;0;0;Ecuador;2
5;5;2020;2343;5;Ecuador;2
4;5;2020;2074;193;Ecuador;2
3;5;2020;1128;308;Ecuador;2
2;5;2020;1402;163;Ecuador;2
1;5;2020;259;17;Ecuador;2
30;4;2020;417;12;Ecuador;2
29;4;2020;1018;208;Ecuador;2
28;4;2020;521;87;Ecuador;2
27;4;2020;11536;0;Ecuador;2
26;4;2020;0;0;Ecuador;2
25;4;2020;0;16;Ecuador;2
24;4;2020;333;23;Ecuador;2
23;4;2020;452;17;Ecuador;2
22;4;2020;270;13;Ecuador;2
21;4;2020;660;33;Ecuador;2
20;4;2020;446;18;Ecuador;2
19;4;2020;572;35;Ecuador;2
18;4;2020;225;18;Ecuador;2
17;4;2020;367;15;Ecuador;2
16;4;2020;255;33;Ecuador;2
15;4;2020;74;0;Ecuador;2
14;4;2020;63;22;Ecuador;2
13;4;2020;209;18;Ecuador;2
12;4;2020;96;18;Ecuador;2
11;4;2020;2196;25;Ecuador;2
10;4;2020;515;30;Ecuador;2
9;4;2020;455;22;Ecuador;2
8;4;2020;248;29;Ecuador;2
7;4;2020;101;11;Ecuador;2
6;4;2020;181;8;Ecuador;2
5;4;2020;97;27;Ecuador;2
4;4;2020;205;25;Ecuador;2
3;4;2020;405;0;Ecuador;2
2;4;2020;456;41;Ecuador;2
1;4;2020;336;17;Ecuador;2
31;3;2020;76;4;Ecuador;2
30;3;2020;55;10;Ecuador;2
29;3;2020;208;7;Ecuador;2
28;3;2020;224;7;Ecuador;2
27;3;2020;192;5;Ecuador;2
26;3;2020;129;2;Ecuador;2
25;3;2020;101;9;Ecuador;2
24;3;2020;192;4;Ecuador;2
23;3;2020;257;7;Ecuador;2
22;3;2020;106;0;Ecuador;2
21;3;2020;227;4;Ecuador;2
20;3;2020;31;0;Ecuador;2
19;3;2020;57;1;Ecuador;2
18;3;2020;53;0;Ecuador;2
17;3;2020;21;0;Ecuador;2
16;3;2020;9;0;Ecuador;2
15;3;2020;5;1;Ecuador;2
14;3;2020;6;1;Ecuador;2
11;3;2020;2;0;Ecuador;2
10;3;2020;1;0;Ecuador;2
9;3;2020;1;0;Ecuador;2
6;3;2020;3;0;Ecuador;2
5;3;2020;3;0;Ecuador;2
3;3;2020;1;0;Ecuador;2
2;3;2020;5;0;Ecuador;2
1;3;2020;1;0;Ecuador;2
29;2;2020;0;0;Ecuador;2
28;2;2020;0;0;Ecuador;2
27;2;2020;0;0;Ecuador;2
26;2;2020;0;0;Ecuador;2
25;2;2020;0;0;Ecuador;2
24;2;2020;0;0;Ecuador;2
23;2;2020;0;0;Ecuador;2
22;2;2020;0;0;Ecuador;2
21;2;2020;0;0;Ecuador;2
20;2;2020;0;0;Ecuador;2
19;2;2020;0;0;Ecuador;2
18;2;2020;0;0;Ecuador;2
17;2;2020;0;0;Ecuador;2
16;2;2020;0;0;Ecuador;2
15;2;2020;0;0;Ecuador;2
14;2;2020;0;0;Ecuador;2
13;2;2020;0;0;Ecuador;2
12;2;2020;0;0;Ecuador;2
11;2;2020;0;0;Ecuador;2
10;2;2020;0;0;Ecuador;2
9;2;2020;0;0;Ecuador;2
8;2;2020;0;0;Ecuador;2
7;2;2020;0;0;Ecuador;2
6;2;2020;0;0;Ecuador;2
5;2;2020;0;0;Ecuador;2
4;2;2020;0;0;Ecuador;2
3;2;2020;0;0;Ecuador;2
2;2;2020;0;0;Ecuador;2
1;2;2020;0;0;Ecuador;2
31;1;2020;0;0;Ecuador;2
30;1;2020;0;0;Ecuador;2
29;1;2020;0;0;Ecuador;2
28;1;2020;0;0;Ecuador;2
27;1;2020;0;0;Ecuador;2
26;1;2020;0;0;Ecuador;2
25;1;2020;0;0;Ecuador;2
24;1;2020;0;0;Ecuador;2
23;1;2020;0;0;Ecuador;2
22;1;2020;0;0;Ecuador;2
21;1;2020;0;0;Ecuador;2
20;1;2020;0;0;Ecuador;2
19;1;2020;0;0;Ecuador;2
18;1;2020;0;0;Ecuador;2
17;1;2020;0;0;Ecuador;2
16;1;2020;0;0;Ecuador;2
15;1;2020;0;0;Ecuador;2
14;1;2020;0;0;Ecuador;2
13;1;2020;0;0;Ecuador;2
12;1;2020;0;0;Ecuador;2
11;1;2020;0;0;Ecuador;2
10;1;2020;0;0;Ecuador;2
9;1;2020;0;0;Ecuador;2
8;1;2020;0;0;Ecuador;2
7;1;2020;0;0;Ecuador;2
6;1;2020;0;0;Ecuador;2
5;1;2020;0;0;Ecuador;2
4;1;2020;0;0;Ecuador;2
3;1;2020;0;0;Ecuador;2
2;1;2020;0;0;Ecuador;2
1;1;2020;0;0;Ecuador;2
31;12;2019;0;0;Ecuador;2
6;12;2020;431;18;Egypt;1
5;12;2020;427;19;Egypt;1
4;12;2020;432;19;Egypt;1
3;12;2020;421;28;Egypt;1
2;12;2020;392;16;Egypt;1
1;12;2020;370;14;Egypt;1
30;11;2020;358;15;Egypt;1
29;11;2020;351;13;Egypt;1
28;11;2020;357;12;Egypt;1
27;11;2020;368;11;Egypt;1
26;11;2020;365;12;Egypt;1
25;11;2020;361;13;Egypt;1
24;11;2020;354;12;Egypt;1
23;11;2020;351;13;Egypt;1
22;11;2020;358;14;Egypt;1
21;11;2020;363;13;Egypt;1
20;11;2020;342;13;Egypt;1
19;11;2020;329;14;Egypt;1
18;11;2020;275;16;Egypt;1
17;11;2020;242;12;Egypt;1
16;11;2020;220;11;Egypt;1
15;11;2020;228;13;Egypt;1
14;11;2020;224;12;Egypt;1
13;11;2020;214;12;Egypt;1
12;11;2020;227;11;Egypt;1
11;11;2020;232;14;Egypt;1
10;11;2020;221;12;Egypt;1
9;11;2020;239;13;Egypt;1
8;11;2020;208;12;Egypt;1
7;11;2020;224;14;Egypt;1
6;11;2020;201;11;Egypt;1
5;11;2020;207;13;Egypt;1
4;11;2020;197;14;Egypt;1
3;11;2020;189;13;Egypt;1
2;11;2020;181;12;Egypt;1
1;11;2020;179;8;Egypt;1
31;10;2020;167;11;Egypt;1
30;10;2020;179;13;Egypt;1
29;10;2020;153;12;Egypt;1
28;10;2020;170;11;Egypt;1
27;10;2020;167;12;Egypt;1
26;10;2020;143;12;Egypt;1
25;10;2020;167;11;Egypt;1
24;10;2020;170;10;Egypt;1
23;10;2020;177;11;Egypt;1
22;10;2020;178;13;Egypt;1
21;10;2020;158;12;Egypt;1
20;10;2020;123;10;Egypt;1
19;10;2020;127;11;Egypt;1
18;10;2020;138;10;Egypt;1
17;10;2020;126;11;Egypt;1
16;10;2020;118;11;Egypt;1
15;10;2020;128;6;Egypt;1
14;10;2020;139;9;Egypt;1
13;10;2020;261;22;Egypt;1
12;10;2020;0;0;Egypt;1
11;10;2020;125;11;Egypt;1
10;10;2020;106;12;Egypt;1
9;10;2020;121;7;Egypt;1
8;10;2020;133;9;Egypt;1
7;10;2020;121;11;Egypt;1
6;10;2020;98;9;Egypt;1
5;10;2020;108;11;Egypt;1
4;10;2020;109;14;Egypt;1
3;10;2020;149;10;Egypt;1
2;10;2020;119;16;Egypt;1
1;10;2020;119;16;Egypt;1
30;9;2020;124;13;Egypt;1
29;9;2020;115;18;Egypt;1
28;9;2020;104;14;Egypt;1
27;9;2020;111;16;Egypt;1
26;9;2020;112;18;Egypt;1
25;9;2020;138;13;Egypt;1
24;9;2020;121;16;Egypt;1
23;9;2020;113;19;Egypt;1
22;9;2020;126;17;Egypt;1
21;9;2020;115;20;Egypt;1
20;9;2020;128;17;Egypt;1
19;9;2020;131;18;Egypt;1
18;9;2020;141;19;Egypt;1
17;9;2020;160;17;Egypt;1
16;9;2020;163;18;Egypt;1
15;9;2020;168;13;Egypt;1
14;9;2020;153;21;Egypt;1
13;9;2020;148;20;Egypt;1
12;9;2020;151;17;Egypt;1
11;9;2020;154;13;Egypt;1
10;9;2020;175;17;Egypt;1
9;9;2020;187;19;Egypt;1
8;9;2020;178;11;Egypt;1
7;9;2020;151;19;Egypt;1
6;9;2020;130;16;Egypt;1
5;9;2020;157;16;Egypt;1
4;9;2020;145;18;Egypt;1
3;9;2020;165;21;Egypt;1
2;9;2020;176;19;Egypt;1
1;9;2020;212;22;Egypt;1
31;8;2020;230;23;Egypt;1
30;8;2020;212;14;Egypt;1
29;8;2020;223;20;Egypt;1
28;8;2020;237;25;Egypt;1
27;8;2020;206;19;Egypt;1
26;8;2020;141;18;Egypt;1
25;8;2020;241;37;Egypt;1
24;8;2020;0;0;Egypt;1
23;8;2020;89;12;Egypt;1
22;8;2020;123;19;Egypt;1
21;8;2020;111;15;Egypt;1
20;8;2020;324;24;Egypt;1
19;8;2020;0;0;Egypt;1
18;8;2020;115;13;Egypt;1
17;8;2020;139;19;Egypt;1
16;8;2020;116;17;Egypt;1
15;8;2020;112;17;Egypt;1
14;8;2020;145;22;Egypt;1
13;8;2020;129;26;Egypt;1
12;8;2020;168;24;Egypt;1
11;8;2020;174;26;Egypt;1
10;8;2020;178;17;Egypt;1
9;8;2020;167;21;Egypt;1
8;8;2020;141;20;Egypt;1
7;8;2020;131;21;Egypt;1
6;8;2020;123;18;Egypt;1
5;8;2020;112;24;Egypt;1
4;8;2020;157;23;Egypt;1
3;8;2020;167;31;Egypt;1
2;8;2020;238;29;Egypt;1
1;8;2020;321;31;Egypt;1
31;7;2020;401;46;Egypt;1
30;7;2020;409;37;Egypt;1
29;7;2020;465;39;Egypt;1
28;7;2020;420;46;Egypt;1
27;7;2020;479;48;Egypt;1
26;7;2020;511;40;Egypt;1
25;7;2020;659;38;Egypt;1
24;7;2020;668;40;Egypt;1
23;7;2020;667;41;Egypt;1
22;7;2020;676;47;Egypt;1
21;7;2020;627;50;Egypt;1
20;7;2020;603;51;Egypt;1
19;7;2020;698;63;Egypt;1
18;7;2020;703;68;Egypt;1
17;7;2020;928;53;Egypt;1
16;7;2020;913;59;Egypt;1
15;7;2020;929;73;Egypt;1
14;7;2020;931;77;Egypt;1
13;7;2020;912;89;Egypt;1
12;7;2020;923;67;Egypt;1
11;7;2020;981;85;Egypt;1
10;7;2020;950;53;Egypt;1
9;7;2020;1025;75;Egypt;1
8;7;2020;1057;67;Egypt;1
7;7;2020;969;79;Egypt;1
6;7;2020;1218;63;Egypt;1
5;7;2020;1324;79;Egypt;1
4;7;2020;1412;81;Egypt;1
3;7;2020;1485;86;Egypt;1
2;7;2020;1503;81;Egypt;1
1;7;2020;1557;81;Egypt;1
30;6;2020;1566;83;Egypt;1
29;6;2020;1265;81;Egypt;1
28;6;2020;1168;88;Egypt;1
27;6;2020;1625;87;Egypt;1
26;6;2020;1569;83;Egypt;1
25;6;2020;1420;85;Egypt;1
24;6;2020;1332;87;Egypt;1
23;6;2020;1576;85;Egypt;1
22;6;2020;1475;87;Egypt;1
21;6;2020;1547;89;Egypt;1
20;6;2020;1774;79;Egypt;1
19;6;2020;1218;88;Egypt;1
18;6;2020;1363;84;Egypt;1
17;6;2020;1567;94;Egypt;1
16;6;2020;1691;97;Egypt;1
15;6;2020;1618;91;Egypt;1
14;6;2020;1676;62;Egypt;1
13;6;2020;1578;45;Egypt;1
12;6;2020;1442;35;Egypt;1
11;6;2020;1455;36;Egypt;1
10;6;2020;1385;35;Egypt;1
9;6;2020;1365;34;Egypt;1
8;6;2020;1467;39;Egypt;1
7;6;2020;1497;32;Egypt;1
6;6;2020;1348;40;Egypt;1
5;6;2020;1152;38;Egypt;1
4;6;2020;1079;36;Egypt;1
3;6;2020;1152;47;Egypt;1
2;6;2020;1399;46;Egypt;1
1;6;2020;1536;46;Egypt;1
31;5;2020;1367;34;Egypt;1
30;5;2020;1289;34;Egypt;1
29;5;2020;1127;29;Egypt;1
28;5;2020;910;19;Egypt;1
27;5;2020;789;14;Egypt;1
26;5;2020;702;19;Egypt;1
25;5;2020;652;29;Egypt;1
24;5;2020;827;28;Egypt;1
23;5;2020;783;11;Egypt;1
22;5;2020;774;16;Egypt;1
21;5;2020;745;21;Egypt;1
20;5;2020;720;14;Egypt;1
19;5;2020;535;15;Egypt;1
18;5;2020;510;18;Egypt;1
17;5;2020;491;20;Egypt;1
16;5;2020;399;21;Egypt;1
15;5;2020;398;15;Egypt;1
14;5;2020;338;12;Egypt;1
13;5;2020;347;11;Egypt;1
12;5;2020;346;8;Egypt;1
11;5;2020;436;11;Egypt;1
10;5;2020;488;11;Egypt;1
9;5;2020;495;21;Egypt;1
8;5;2020;393;13;Egypt;1
7;5;2020;387;17;Egypt;1
6;5;2020;388;16;Egypt;1
5;5;2020;348;7;Egypt;1
4;5;2020;272;14;Egypt;1
3;5;2020;298;9;Egypt;1
2;5;2020;358;14;Egypt;1
1;5;2020;269;12;Egypt;1
30;4;2020;226;21;Egypt;1
29;4;2020;260;22;Egypt;1
28;4;2020;463;30;Egypt;1
27;4;2020;0;0;Egypt;1
26;4;2020;227;13;Egypt;1
25;4;2020;433;18;Egypt;1
24;4;2020;169;12;Egypt;1
23;4;2020;0;0;Egypt;1
22;4;2020;157;14;Egypt;1
21;4;2020;189;11;Egypt;1
20;4;2020;112;15;Egypt;1
19;4;2020;188;19;Egypt;1
18;4;2020;171;9;Egypt;1
17;4;2020;168;13;Egypt;1
16;4;2020;155;5;Egypt;1
15;4;2020;160;14;Egypt;1
14;4;2020;125;5;Egypt;1
13;4;2020;126;13;Egypt;1
12;4;2020;145;11;Egypt;1
11;4;2020;95;17;Egypt;1
10;4;2020;139;15;Egypt;1
9;4;2020;238;18;Egypt;1
8;4;2020;249;7;Egypt;1
7;4;2020;3;7;Egypt;1
6;4;2020;85;5;Egypt;1
5;4;2020;206;14;Egypt;1
4;4;2020;0;0;Egypt;1
3;4;2020;69;6;Egypt;1
2;4;2020;54;5;Egypt;1
1;4;2020;47;1;Egypt;1
31;3;2020;33;4;Egypt;1
30;3;2020;40;6;Egypt;1
29;3;2020;41;6;Egypt;1
28;3;2020;39;3;Egypt;1
27;3;2020;14;0;Egypt;1
26;3;2020;76;2;Egypt;1
25;3;2020;39;5;Egypt;1
24;3;2020;33;4;Egypt;1
23;3;2020;9;2;Egypt;1
22;3;2020;29;1;Egypt;1
21;3;2020;46;1;Egypt;1
20;3;2020;14;0;Egypt;1
19;3;2020;30;2;Egypt;1
18;3;2020;40;2;Egypt;1
17;3;2020;16;0;Egypt;1
16;3;2020;17;0;Egypt;1
15;3;2020;0;0;Egypt;1
14;3;2020;13;0;Egypt;1
13;3;2020;20;1;Egypt;1
12;3;2020;1;0;Egypt;1
11;3;2020;4;0;Egypt;1
10;3;2020;6;0;Egypt;1
9;3;2020;34;1;Egypt;1
7;3;2020;12;0;Egypt;1
6;3;2020;1;0;Egypt;1
2;3;2020;1;0;Egypt;1
1;3;2020;0;0;Egypt;1
29;2;2020;0;0;Egypt;1
28;2;2020;0;0;Egypt;1
27;2;2020;0;0;Egypt;1
26;2;2020;0;0;Egypt;1
25;2;2020;0;0;Egypt;1
24;2;2020;0;0;Egypt;1
23;2;2020;0;0;Egypt;1
22;2;2020;0;0;Egypt;1
21;2;2020;0;0;Egypt;1
20;2;2020;0;0;Egypt;1
19;2;2020;0;0;Egypt;1
18;2;2020;0;0;Egypt;1
17;2;2020;0;0;Egypt;1
16;2;2020;0;0;Egypt;1
15;2;2020;1;0;Egypt;1
14;2;2020;0;0;Egypt;1
13;2;2020;0;0;Egypt;1
12;2;2020;0;0;Egypt;1
11;2;2020;0;0;Egypt;1
10;2;2020;0;0;Egypt;1
9;2;2020;0;0;Egypt;1
8;2;2020;0;0;Egypt;1
7;2;2020;0;0;Egypt;1
6;2;2020;0;0;Egypt;1
5;2;2020;0;0;Egypt;1
4;2;2020;0;0;Egypt;1
3;2;2020;0;0;Egypt;1
2;2;2020;0;0;Egypt;1
1;2;2020;0;0;Egypt;1
31;1;2020;0;0;Egypt;1
30;1;2020;0;0;Egypt;1
29;1;2020;0;0;Egypt;1
28;1;2020;0;0;Egypt;1
27;1;2020;0;0;Egypt;1
26;1;2020;0;0;Egypt;1
25;1;2020;0;0;Egypt;1
24;1;2020;0;0;Egypt;1
23;1;2020;0;0;Egypt;1
22;1;2020;0;0;Egypt;1
21;1;2020;0;0;Egypt;1
20;1;2020;0;0;Egypt;1
19;1;2020;0;0;Egypt;1
18;1;2020;0;0;Egypt;1
17;1;2020;0;0;Egypt;1
16;1;2020;0;0;Egypt;1
15;1;2020;0;0;Egypt;1
14;1;2020;0;0;Egypt;1
13;1;2020;0;0;Egypt;1
12;1;2020;0;0;Egypt;1
11;1;2020;0;0;Egypt;1
10;1;2020;0;0;Egypt;1
9;1;2020;0;0;Egypt;1
8;1;2020;0;0;Egypt;1
7;1;2020;0;0;Egypt;1
6;1;2020;0;0;Egypt;1
5;1;2020;0;0;Egypt;1
4;1;2020;0;0;Egypt;1
3;1;2020;0;0;Egypt;1
2;1;2020;0;0;Egypt;1
1;1;2020;0;0;Egypt;1
31;12;2019;0;0;Egypt;1
6;12;2020;413;6;El_Salvador;2
5;12;2020;0;11;El_Salvador;2
4;12;2020;588;8;El_Salvador;2
3;12;2020;0;5;El_Salvador;2
2;12;2020;189;15;El_Salvador;2
1;12;2020;536;0;El_Salvador;2
30;11;2020;0;3;El_Salvador;2
29;11;2020;0;4;El_Salvador;2
28;11;2020;0;5;El_Salvador;2
27;11;2020;521;4;El_Salvador;2
26;11;2020;0;12;El_Salvador;2
25;11;2020;0;0;El_Salvador;2
24;11;2020;322;5;El_Salvador;2
23;11;2020;312;6;El_Salvador;2
22;11;2020;0;5;El_Salvador;2
21;11;2020;141;6;El_Salvador;2
20;11;2020;144;3;El_Salvador;2
19;11;2020;296;5;El_Salvador;2
18;11;2020;0;4;El_Salvador;2
17;11;2020;311;5;El_Salvador;2
16;11;2020;0;3;El_Salvador;2
15;11;2020;163;5;El_Salvador;2
14;11;2020;165;6;El_Salvador;2
13;11;2020;885;5;El_Salvador;2
12;11;2020;0;4;El_Salvador;2
11;11;2020;0;4;El_Salvador;2
10;11;2020;0;6;El_Salvador;2
9;11;2020;0;4;El_Salvador;2
8;11;2020;0;4;El_Salvador;2
7;11;2020;363;4;El_Salvador;2
6;11;2020;767;5;El_Salvador;2
